,Unnamed: 0,word,word_occurrences,freqs
8822,8822,bawdy,192111,0.0001832952671248272
8823,8823,belch,111814,0.00010668299575919874
8824,8824,crone,200952,0.00019173056472179248
8825,8825,amaro,49811,4.752523567497315e-05
8826,8826,skids,114583,0.00010932492982163475
8827,8827,pyuff,0,0.0
8828,8828,sprod,1323,1.2622891890945672e-06
8829,8829,luted,25688,2.450920989377267e-05
8830,8830,shule,10936,1.0434160674178523e-05
8831,8831,lotic,17797,1.6980317988145133e-05
8832,8832,doole,5319,5.0749177602373415e-06
8833,8833,pleck,44676,4.262587438547913e-05
8834,8834,snead,95236,9.086573938972804e-05
8835,8835,makos,5455,5.204676890786745e-06
8836,8836,raine,167775,0.00016007601564651624
8837,8837,maron,45474,4.3387255166202834e-05
8838,8838,jeffs,52766,5.0344634430660565e-05
8839,8839,mowed,205861,0.00019641429686787353
8840,8840,yauld,553,5.276235234839725e-07
8841,8841,evens,58467,5.5784022689941085e-05
8842,8842,privy,1461933,0.0013948467279520694
8843,8843,pruno,2050,1.9559280707814533e-06
8844,8844,daddy,3605389,0.00343994222009106
8845,8845,dowar,1293,1.2336658514733752e-06
8846,8846,akker,6047,5.769510753178267e-06
8847,8847,gulps,115862,0.00011054523811555157
8848,8848,ummah,32199,3.072142826882537e-05
8849,8849,raphe,159042,0.00015174376206498726
8850,8850,kasme,0,0.0
8851,8851,domed,327442,0.00031241609724527833
8852,8852,meeja,0,0.0
8853,8853,flore,109465,0.0001044417884234594
8854,8854,cital,1763,1.6820981408720498e-06
8855,8855,glens,197400,0.00018834156154744336
8856,8856,brawl,265026,0.00025286428921313434
8857,8857,gliff,2054,1.9597445157976122e-06
8858,8858,adman,16397,1.5644562232489506e-05
8859,8859,pyral,383,3.6542461029721787e-07
8860,8860,tolls,508786,0.00048543844849785976
8861,8861,ivies,23116,2.2055235748382473e-05
8862,8862,veuve,41823,3.9903794977703764e-05
8863,8863,manie,58686,5.5992973054575787e-05
8864,8864,knurl,7698,7.344748433597867e-06
8865,8865,gamme,6320,6.029983125531115e-06
8866,8866,terns,207715,0.0001981832191328632
8867,8867,cuffo,0,0.0
8868,8868,inked,145347,0.0001386772084409131
8869,8869,sabed,1932,1.8433429428047646e-06
8870,8870,paipe,0,0.0
8871,8871,palet,26580,2.536027713237611e-05
8872,8872,quire,162567,0.00015510700423547732
8873,8873,powin,0,0.0
8874,8874,cills,1492,1.423533991027282e-06
8875,8875,fussy,273411,0.00026086451207825754
8876,8876,goony,3856,3.6790529955772114e-06
8877,8877,yites,0,0.0
8878,8878,alces,19657,1.8754964920659037e-05
8879,8879,yogin,36381,3.471152153321954e-05
8880,8880,calks,9956,9.499131645219585e-06
8881,8881,tawie,392,3.7401161158357544e-07
8882,8882,roupy,971,9.26442027672581e-07
8883,8883,serif,157382,0.00015015993738328132
8884,8884,boogy,1870,1.7841880450543013e-06
8885,8885,frabs,0,0.0
8886,8886,knags,148,1.4120846559788053e-07
8887,8887,alway,169116,0.00016135547883818353
8888,8888,moner,4988,4.759106935150189e-06
8889,8889,chime,302984,0.00028908044419397456
8890,8890,tappa,14177,1.3526435248521299e-05
8891,8891,shogs,208,1.9845514084026454e-07
8892,8892,grone,13270,1.266105634110726e-05
8893,8893,omega,878071,0.0008377774229459227
8894,8894,kisan,11363,1.084156617965349e-05
8895,8895,gests,24400,2.3280314598569493e-05
8896,8896,eolid,1463,1.3958647646601298e-06
8897,8897,baffy,2015,1.9225341768900628e-06
8898,8898,zambo,13086,1.248549987036395e-05
8899,8899,abaht,7515,7.170146074108596e-06
8900,8900,hadal,4347,4.1475216213107206e-06
8901,8901,ligne,92420,8.817896209835215e-05
8902,8902,orach,29630,2.82703164571973e-05
8903,8903,repla,824,7.861876733287402e-07
8904,8904,huies,0,0.0
8905,8905,ranis,24051,2.2947329770909624e-05
8906,8906,spald,1564,1.4922300013181428e-06
8907,8907,stums,993,9.474324752614551e-07
8908,8908,stags,131897,0.0001258444120740787
8909,8909,godly,957590,0.0009136473957559081
8910,8910,slack,1409552,0.0013448694263542141
8911,8911,fezes,4542,4.333573315848469e-06
8912,8912,bries,3415,3.2582899325456892e-06
8913,8913,pekea,0,0.0
8914,8914,natal,778208,0.0007424970107837527
8915,8915,gulfs,135729,0.00012950056639955896
8916,8916,bints,5169,4.931801072131381e-06
8917,8917,noshi,2367,2.2583813383120488e-06
8918,8918,white,99052955,0.09450753911139127
8919,8919,meant,23726033,0.022637275099018094
8920,8920,kight,15732,1.5010078248553084e-05
8921,8921,reked,0,0.0
8922,8922,mousy,49418,4.7150269952135536e-05
8923,8923,pawas,0,0.0
8924,8924,okras,1467,1.3996812096762887e-06
8925,8925,spank,105185,0.00010035819225616935
8926,8926,globy,1279,1.2203082939168188e-06
8927,8927,saunt,5995,5.719896967968201e-06
8928,8928,kyudo,2420,2.3089492347761546e-06
8929,8929,ridgy,11849,1.13052642491168e-05
8930,8930,vices,1610761,0.001536845197668295
8931,8931,shove,617669,0.000589324944171468
8932,8932,spics,3963,3.781142899759463e-06
8933,8933,spiry,10333,9.858831587992563e-06
8934,8934,jests,274761,0.0002621525622712112
8935,8935,progs,11530,1.1000902759078126e-05
8936,8936,warre,116526,0.00011117876798823396
8937,8937,rubel,47366,4.5192433658846006e-05
8938,8938,footy,5066,4.833527612965289e-06
8939,8939,flags,2132479,0.0020346222129033966
8940,8940,agria,6411,6.11680724964873e-06
8941,8941,skyfs,0,0.0
8942,8942,laded,16177,1.5434657756600764e-05
8943,8943,flota,25586,2.4411890545860617e-05
8944,8944,stage,36693751,0.03500992078203172
8945,8945,aspen,733530,0.0006998692281757656
8946,8946,nares,191621,0.00018282775261034773
8947,8947,yulan,9222,8.798813984754421e-06
8948,8948,kajal,1984,1.8929567280148308e-06
8949,8949,ungot,550,5.247611897218533e-07
8950,8950,frets,137022,0.00013073423225103234
8951,8951,curvy,49077,4.682491801450799e-05
8952,8952,skofs,0,0.0
8953,8953,lurks,268255,0.00025594511445242864
8954,8954,japan,18981981,0.01811092169606839
8955,8955,pinto,458215,0.0004371880882698164
8956,8956,winey,10531,1.0047745616292431e-05
8957,8957,arras,293362,0.00027989998570760426
8958,8958,opsin,31804,3.034455432347968e-05
8959,8959,kembs,360,3.43480051454304e-07
8960,8960,lunas,19865,1.8953420061499303e-05
8961,8961,atria,207544,0.0001980200661084224
8962,8962,flowy,1648,1.5723753466574804e-06
8963,8963,situp,2131,2.0332110823586715e-06
8964,8964,tepas,3128,2.9844600026362856e-06
8965,8965,katas,4676,4.4614242238897925e-06
8966,8966,boysy,0,0.0
8967,8967,howks,222,2.1181269839682078e-07
8968,8968,hitch,699083,0.0006670029578078588
8969,8969,jeely,500,4.770556270198667e-07
8970,8970,predy,299,2.8527926495788023e-07
8971,8971,doric,354577,0.0003383059061236465
8972,8972,liver,9672599,0.009228735561713471
8973,8973,reffo,222,2.1181269839682078e-07
8974,8974,porin,15858,1.513029626656209e-05
8975,8975,fleer,34637,3.304755150617424e-05
8976,8976,coble,55912,5.334626843586957e-05
8977,8977,sibia,1269,1.2107671813764216e-06
8978,8978,feces,852686,0.0008135573087621241
8979,8979,resat,2300,2.1944558842913865e-06
8980,8980,profs,68383,6.524498988499908e-05
8981,8981,grody,6397,6.103449692092174e-06
8982,8982,scags,0,0.0
8983,8983,hello,3016692,0.002878259787171631
8984,8984,immew,0,0.0
8985,8985,fatal,6330532,0.006040031825258661
8986,8986,ruban,11045,1.0538158800868854e-05
8987,8987,sonse,1648,1.5723753466574804e-06
8988,8988,queem,311,2.967286000063571e-07
8989,8989,fires,4741082,0.004523519692525207
8990,8990,botes,12122,1.1565736621469647e-05
8991,8991,flegs,176,1.6792358071099305e-07
8992,8992,quino,4253,4.057835163430986e-06
8993,8993,sasin,2811,2.68200673510569e-06
8994,8994,hiply,0,0.0
8995,8995,berks,235478,0.00022467220987876832
8996,8996,pinch,1539434,0.0014687913042514028
8997,8997,chirk,15680,1.4960464463343018e-05
8998,8998,pawky,7760,7.40390333134833e-06
8999,8999,malls,339058,0.0003234990535722039
9000,9000,fisty,2668,2.5455688257780084e-06
9001,9001,mains,596454,0.0005690834739170151
9002,9002,baldy,118177,0.00011275400566865356
9003,9003,liter,1520556,0.0014507795919976407
9004,9004,genie,329579,0.00031445503299516123
9005,9005,lobus,18301,1.746119006018116e-05
9006,9006,arval,8934,8.524029943590977e-06
9007,9007,mumbo,73186,6.982758623815192e-05
9008,9008,vodou,42329,4.038657527224787e-05
9009,9009,bowet,1624,1.5494766765605268e-06
9010,9010,ricey,1653,1.5771459029276791e-06
9011,9011,eppie,59144,5.6429956008925986e-05
9012,9012,corny,176971,0.00016885002273866564
9013,9013,fated,722493,0.000689338702264929
9014,9014,utero,320308,0.00030560946755895887
9015,9015,goosy,2038,1.9444787357329764e-06
9016,9016,belve,979,9.340749177048989e-07
9017,9017,bream,103419,9.867323178153518e-05
9018,9018,ummas,0,0.0
9019,9019,jacet,23639,2.2554235934245256e-05
9020,9020,demur,155443,0.00014830991566169827
9021,9021,chara,51781,4.940483484543143e-05
9022,9022,turfy,17255,1.6463189688455598e-05
9023,9023,stack,3276178,0.0031258383000373853
9024,9024,togas,31969,3.0501982680396235e-05
9025,9025,mards,209,1.9940925209430425e-07
9026,9026,hongi,9198,8.775915314657467e-06
9027,9027,toise,9339,8.91044500147707e-06
9028,9028,kapha,35904,3.425641046504258e-05
9029,9029,crare,1572,1.4998628913504607e-06
9030,9030,cadge,15405,1.469808386848209e-05
9031,9031,beefs,15214,1.4515848618960502e-05
9032,9032,grosz,108608,0.00010362411507874735
9033,9033,meuse,269169,0.00025681717213862096
9034,9034,umber,187200,0.00017860962675623807
9035,9035,moted,11034,1.0527663577074417e-05
9036,9036,titty,35073,3.3463544012935565e-05
9037,9037,hight,154582,0.00014748842587197005
9038,9038,lemes,2608,2.4883221505356243e-06
9039,9039,wheft,581,5.543386385970851e-07
9040,9040,smout,9043,8.628028070281308e-06
9041,9041,furrs,5345,5.099724652842375e-06
9042,9042,yeven,11625,1.1091543328211899e-05
9043,9043,glede,4987,4.75815282389615e-06
9044,9044,alvar,96181,9.17673745247956e-05
9045,9045,baiks,217,2.0704214212662213e-07
9046,9046,pants,2828301,0.0026985138139118316
9047,9047,capiz,7014,6.692136335834689e-06
9048,9048,uneth,449,4.283959530638402e-07
9049,9049,stoma,177369,0.00016922975901777345
9050,9050,nimps,0,0.0
9051,9051,renne,30274,2.8884764104798887e-05
9052,9052,fazes,3406,3.2497029312593316e-06
9053,9053,sexts,647,6.173099813637075e-07
9054,9054,sayon,1904,1.816627827691652e-06
9055,9055,docht,944,9.006810238135082e-07
9056,9056,nowty,0,0.0
9057,9057,piles,1976329,0.001885637740585092
9058,9058,fuero,38202,3.644895812682589e-05
9059,9059,clomp,11835,1.1291906691560244e-05
9060,9060,untie,217830,0.0002078340544674751
9061,9061,vised,39314,3.7509929841318074e-05
9062,9062,pyned,1271,1.2126754038845011e-06
9063,9063,horah,2666,2.543660603269929e-06
9064,9064,tragu,0,0.0
9065,9065,tilly,365259,0.0003484977225392989
9066,9066,waurs,0,0.0
9067,9067,morna,33016,3.150093716337583e-05
9068,9068,exite,2326,2.2192627768964198e-06
9069,9069,ngoni,27198,2.5949917887372665e-05
9070,9070,repay,1296694,0.0012371903384457979
9071,9071,mesas,143959,0.00013735290202030595
9072,9072,mieve,454,4.3316650933403893e-07
9073,9073,leans,737830,0.0007039719065681364
9074,9074,uhuru,25729,2.45483284551883e-05
9075,9075,linds,7552,7.205448190508066e-06
9076,9076,leman,96830,9.238659272866737e-05
9077,9077,starn,18709,1.785046745182937e-05
9078,9078,mulct,26237,2.5033016972240483e-05
9079,9079,soled,107451,0.00010252020835782339
9080,9080,anvil,490881,0.0004683550864942783
9081,9081,giros,5855,5.586321392402639e-06
9082,9082,nulls,57194,5.4569439063548504e-05
9083,9083,sonic,443057,0.0004227256698810821
9084,9084,sweat,3918090,0.0037382937633405385
9085,9085,omlah,0,0.0
9086,9086,rivas,123183,0.00011753028660637647
9087,9087,stall,1371085,0.0013081676287450678
9088,9088,circa,1272074,0.0012137001193713397
9089,9089,lynch,1573669,0.001501455303033453
9090,9090,carap,762,7.270327755782768e-07
9091,9091,cloye,190,1.8128113826754932e-07
9092,9092,pouch,1103046,0.0010524286023235116
9093,9093,doffs,11076,1.0567736249744086e-05
9094,9094,woody,1463379,0.001396226372825411
9095,9095,pomme,38689,3.691361030754324e-05
9096,9096,quiff,5127,4.891728399461713e-06
9097,9097,hoers,1893,1.8061326038972152e-06
9098,9098,lated,133765,0.00012762669189662491
9099,9099,wangs,10150,9.684229228503293e-06
9100,9100,neals,5334,5.089229429047937e-06
9101,9101,porno,101016,9.63805024380777e-05
9102,9102,rangs,7913,7.5498823532164095e-06
9103,9103,meats,1279053,0.001220358861813283
9104,9104,clach,2334,2.2268956669287373e-06
9105,9105,peevo,0,0.0
9106,9106,roary,979,9.340749177048989e-07
9107,9107,misos,1701,1.6229432431215863e-06
9108,9108,towno,798,7.613807807237072e-07
9109,9109,views,19691995,0.01878835404399416
9110,9110,wides,5005,4.775326826468865e-06
9111,9111,sodic,54439,5.194086255866904e-05
9112,9112,atomy,5299,5.055835535156547e-06
9113,9113,grike,272,2.595182610988075e-07
9114,9114,naped,11699,1.1162147561010839e-05
9115,9115,sacre,124680,0.00011895859115367394
9116,9116,trump,696004,0.0006640652492566706
9117,9117,pilin,15884,1.5155103159167123e-05
9118,9118,pudor,29610,2.8251234232116502e-05
9119,9119,dicks,99552,9.498368356216353e-05
9120,9120,fetal,3212583,0.0030651615948367283
9121,9121,zaida,16215,1.5470913984254274e-05
9122,9122,rumps,36123,3.4465360829677284e-05
9123,9123,puked,26336,2.5127473986390415e-05
9124,9124,hilch,569,5.428893035486083e-07
9125,9125,lepid,8613,8.217760231044223e-06
9126,9126,maums,122,1.1640157299284747e-07
9127,9127,gasts,609,5.810537537101976e-07
9128,9128,wrote,37959871,0.036217940122996506
9129,9129,hepar,34227,3.265636589201795e-05
9130,9130,coure,4414,4.211447075331383e-06
9131,9131,oarer,985,9.397995852291373e-07
9132,9132,ogham,21301,2.032352382230036e-05
9133,9133,refry,536,5.11403632165297e-07
9134,9134,shewn,392018,0.00037402878558614815
9135,9135,blubs,500,4.770556270198667e-07
9136,9136,rozit,0,0.0
9137,9137,iodid,43113,4.113459849541502e-05
9138,9138,chook,10146,9.680412783487134e-06
9139,9139,aidos,8565,8.171962890850316e-06
9140,9140,slows,527722,0.0005035054992043561
9141,9141,eiron,6353,6.061468796914426e-06
9142,9142,keyer,8974,8.562194393752567e-06
9143,9143,timer,930424,0.0008877280094286648
9144,9144,tweak,105274,0.00010044310815777888
9145,9145,vitas,33339,3.180911509843067e-05
9146,9146,varas,67951,6.483281382325392e-05
9147,9147,shuba,7541,7.194952966713629e-06
9148,9148,semis,29602,2.8243601342084184e-05
9149,9149,gramp,34787,3.31906681942802e-05
9150,9150,ocher,113906,0.00010867899650264987
9151,9151,scart,9581,9.141339924954685e-06
9152,9152,doabs,1020,9.73193479120528e-07
9153,9153,regle,10724,1.02318890883221e-05
9154,9154,hurts,1236191,0.0011794637452426319
9155,9155,musts,43813,4.180247637324283e-05
9156,9156,singe,92063,8.783834438065997e-05
9157,9157,reggo,427,4.074055054749661e-07
9158,9158,pavin,11844,1.1300493692846602e-05
9159,9159,stunk,40324,3.847358220789821e-05
9160,9160,peeks,53858,5.138652392007196e-05
9161,9161,sused,377,3.596999427729794e-07
9162,9162,rubio,123726,0.00011804836901732004
9163,9163,piper,1008536,0.0009622555477042165
9164,9164,bride,4779261,0.00455994670609319
9165,9165,punce,1156,1.1029526096699317e-06
9166,9166,feals,1109,1.0581093807300643e-06
9167,9167,dwarf,1577239,0.0015048614802103749
9168,9168,nitre,156012,0.00014885280496524687
9169,9169,eight,31696828,0.03024230031216173
9170,9170,gript,2305,2.199226440561585e-06
9171,9171,dexes,1282,1.223170627678938e-06
9172,9172,altos,153432,0.00014639119792982436
9173,9173,beaux,540668,0.0005158574234991545
9174,9174,bundu,9269,8.843657213694289e-06
9175,9175,tates,49354,4.7089206831877e-05
9176,9176,fools,1897787,0.0018106999344703033
9177,9177,randy,1083065,0.0010333645053565437
9178,9178,locus,2283772,0.00217897256686083
9179,9179,diana,2544758,0.0024279822466076436
9180,9180,bling,59913,5.716366756328254e-05
9181,9181,farcy,23331,2.2260369668001017e-05
9182,9182,libel,1227095,0.0011707851492758865
9183,9183,amowt,0,0.0
9184,9184,staws,0,0.0
9185,9185,tutes,13531,1.2910079378411632e-05
9186,9186,soots,10788,1.0292952208580643e-05
9187,9187,trend,6802087,0.006489947757657368
9188,9188,benet,159186,0.000151881154085569
9189,9189,soces,0,0.0
9190,9190,snack,951760,0.0009080849271448565
9191,9191,ciels,1628,1.5532931215766858e-06
9192,9192,brast,12017,1.1465554939795474e-05
9193,9193,dotty,114133,0.00010889557975731688
9194,9194,knees,7241892,0.006909570657740312
9195,9195,wrist,3024302,0.0028855205738148736
9196,9196,borgo,102985,9.825914749728193e-05
9197,9197,ofter,21993,2.0983768810095853e-05
9198,9198,nages,2621,2.500725596838141e-06
9199,9199,colic,568421,0.0005423368731325192
9200,9200,bunds,18266,1.7427796166289768e-05
9201,9201,waide,8703,8.3036302439078e-06
9202,9202,sucks,311528,0.00029723237074849004
9203,9203,piths,2580,2.461607035422512e-06
9204,9204,bomor,257,2.4520659228821147e-07
9205,9205,thunk,54102,5.161932706605765e-05
9206,9206,quota,1404694,0.001340234353882089
9207,9207,dwams,219,2.0895036463470159e-07
9208,9208,milks,103300,9.855969254230444e-05
9209,9209,femme,515740,0.0004920733381584521
9210,9210,namad,743,7.089046617515218e-07
9211,9211,bices,1268,1.2098130701223819e-06
9212,9212,bothy,12766,1.2180184269071236e-05
9213,9213,oxims,0,0.0
9214,9214,acerb,5599,5.342068911368467e-06
9215,9215,strop,38956,3.716835801237185e-05
9216,9216,innit,8069,7.698723708846607e-06
9217,9217,dicht,13230,1.262289189094567e-05
9218,9218,tyler,2347281,0.002239567218493639
9219,9219,spica,75422,7.196097900218476e-05
9220,9220,octli,2961,2.8251234232116505e-06
9221,9221,borne,6123269,0.005842279864412624
9222,9222,upter,0,0.0
9223,9223,educe,23497,2.2418752136171614e-05
9224,9224,labia,255064,0.00024335943290039054
9225,9225,forms,47545827,0.04536400862332621
9226,9226,hakas,1125,1.0733751607947e-06
9227,9227,agaze,2079,1.9835972971486054e-06
9228,9228,hills,11752246,0.011212950168843439
9229,9229,limma,2538,2.4215343627528433e-06
9230,9230,culti,21185,2.021284691683175e-05
9231,9231,below,45700491,0.043603352778241546
9232,9232,typto,147,1.402543543438408e-07
9233,9233,blimp,69409,6.622390803164385e-05
9234,9234,halwa,3057,2.9167181035994648e-06
9235,9235,chaap,0,0.0
9236,9236,caves,1721978,0.0016429585890088319
9237,9237,video,7726973,0.00737239189896116
9238,9238,fakir,69067,6.589760198276226e-05
9239,9239,coeds,36223,3.456077195508126e-05
9240,9240,arroz,34941,3.3337601327402324e-05
9241,9241,doxed,0,0.0
9242,9242,sneed,92291,8.805588174658102e-05
9243,9243,hesps,0,0.0
9244,9244,buffa,47941,4.574104762991886e-05
9245,9245,garni,51008,4.8667306846058714e-05
9246,9246,dulce,156956,0.00014975348598906038
9247,9247,perdy,8005,7.637660588588066e-06
9248,9248,rigid,5735406,0.005472215411087011
9249,9249,retag,338,3.2248960386542983e-07
9250,9250,mesic,62865,5.998020398520783e-05
9251,9251,civil,31495700,0.030050401823859228
9252,9252,trued,13841,1.3205853867163949e-05
9253,9253,dices,27856,2.6577723092530812e-05
9254,9254,peony,156146,0.0001489806558732882
9255,9255,kiore,1791,1.7088132559851624e-06
9256,9256,zikrs,911,8.691953524301971e-07
9257,9257,bided,58059,5.5394745298292874e-05
9258,9258,askoi,1410,1.3452968681960239e-06
9259,9259,undid,200698,0.0001914882204632664
9260,9260,homme,659888,0.0006296065672057715
9261,9261,drail,719,6.860059916545682e-07
9262,9262,duply,0,0.0
9263,9263,didie,1351,1.2890043042076796e-06
9264,9264,earns,636854,0.0006076295685802203
9265,9265,cocky,220116,0.00021001515279420993
9266,9266,hoper,6526,6.2265300438633e-06
9267,9267,kedgy,0,0.0
9268,9268,cones,1335088,0.0012738224859333994
9269,9269,leuch,3298,3.1466589158230403e-06
9270,9270,pervy,2464,2.350930129953903e-06
9271,9271,carob,84029,8.017301456570475e-05
9272,9272,reify,41476,3.9572718372551976e-05
9273,9273,rosin,313946,0.0002995394117607581
9274,9274,tombo,15260,1.455973773664633e-05
9275,9275,subha,4398,4.196181295266747e-06
9276,9276,rufus,1089989,0.0010399707716795149
9277,9277,yuked,0,0.0
9278,9278,panel,7429464,0.007088535213883053
9279,9279,munds,5028,4.797271385311779e-06
9280,9280,liane,45671,4.357521508324866e-05
9281,9281,prole,25694,2.4514934561296907e-05
9282,9282,sheel,7357,7.0193964959703175e-06
9283,9283,aloed,281,2.6810526238516505e-07
9284,9284,aruhe,0,0.0
9285,9285,inapt,28496,2.718835429511624e-05
9286,9286,meths,3310,3.1581082508715172e-06
9287,9287,arene,40750,3.8880033602119134e-05
9288,9288,genet,1079712,0.0010301653703217485
9289,9289,sways,155493,0.00014835762122440024
9290,9290,badam,1923,1.8347559415184072e-06
9291,9291,chuts,0,0.0
9292,9292,liked,10644981,0.010156496171139133
9293,9293,splay,68721,6.556747948886451e-05
9294,9294,aviso,22705,2.1663096022972145e-05
9295,9295,pains,4708720,0.004492642744121973
9296,9296,roric,1585,1.5122663376529774e-06
9297,9297,shops,5135515,0.004899852656789861
9298,9298,gauzy,88121,8.407723781723533e-05
9299,9299,useta,5471,5.2199426708513805e-06
9300,9300,truer,582780,0.0005560369566292758
9301,9301,duans,302,2.8814159871999946e-07
9302,9302,pirrs,0,0.0
9303,9303,frush,6435,6.139705919745684e-06
9304,9304,ponto,63956,6.1021139363365185e-05
9305,9305,basis,40810051,0.03893732893703547
9306,9306,hakes,28360,2.7058595164566835e-05
9307,9307,mangi,10480,9.999085942336405e-06
9308,9308,oxine,16318,1.5569187443420367e-05
9309,9309,greek,20078358,0.01915698733043871
9310,9310,dumbo,37158,3.545286597760841e-05
9311,9311,brads,46390,4.4261221074903225e-05
9312,9312,durry,4341,4.141796953786482e-06
9313,9313,foils,193239,0.00018437150461938403
9314,9314,clast,25187,2.4031200155498764e-05
9315,9315,laden,2390933,0.002281216082954982
9316,9316,upend,11488,1.0960830086408456e-05
9317,9317,aunes,3298,3.1466589158230403e-06
9318,9318,scans,839962,0.0008014171971657225
9319,9319,unpot,305,2.9100393248211863e-07
9320,9320,naggy,963,9.188091376402632e-07
9321,9321,caums,0,0.0
9322,9322,blore,31817,3.0356957769782194e-05
9323,9323,pipul,589,5.619715286294029e-07
9324,9324,drats,1071,1.0218531530765543e-06
9325,9325,poyou,0,0.0
9326,9326,strak,4048,3.86224235635284e-06
9327,9327,soyle,16124,1.538408986013666e-05
9328,9328,sater,15465,1.4755330543724475e-05
9329,9329,lyart,3223,3.0751005717700606e-06
9330,9330,pumas,37636,3.59089311570394e-05
9331,9331,rakus,727,6.936388816868861e-07
9332,9332,waled,4829,4.607403245757872e-06
9333,9333,moana,62162,5.93094637736179e-05
9334,9334,moils,2223,2.1209893177303273e-06
9335,9335,nooks,199947,0.00019077168291148255
9336,9336,sixer,3086,2.944387329966617e-06
9337,9337,nappa,6020,5.743749749319195e-06
9338,9338,flops,251743,0.00024019082942572457
9339,9339,worky,2032,1.938754068208738e-06
9340,9340,loads,3764196,0.003591461766011348
9341,9341,truth,45701980,0.04360477344989881
9342,9342,graal,64631,6.1665164459842e-05
9343,9343,ocean,13065220,0.012465673438505005
9344,9344,fnarr,0,0.0
9345,9345,glias,0,0.0
9346,9346,hooks,1525058,0.0014550750008633275
9347,9347,mungo,126701,0.00012088684999808825
9348,9348,pacay,702,6.697861003358927e-07
9349,9349,brane,45733,4.363436998099912e-05
9350,9350,sawah,9833,9.381775960972698e-06
9351,9351,pooty,18509,1.7659645201021423e-05
9352,9352,lappa,20670,1.9721479621001287e-05
9353,9353,pelus,1518,1.4483408836323151e-06
9354,9354,dappy,150,1.4311668810596e-07
9355,9355,strig,2577,2.4587447016603927e-06
9356,9356,bench,4842412,0.004620199785897053
9357,9357,raves,99771,9.519263392679823e-05
9358,9358,mivey,0,0.0
9359,9359,flake,472208,0.0004505389670475944
9360,9360,thars,2779,2.651475174976419e-06
9361,9361,wares,1196089,0.0011412019757331305
9362,9362,zoner,2047,1.953065737019334e-06
9363,9363,retem,1289,1.2298494064572162e-06
9364,9364,slots,865003,0.0008253090970781314
9365,9365,scope,9764887,0.009316788581126289
9366,9366,moose,950067,0.0009064696167917673
9367,9367,imply,4394707,0.0041930394069071945
9368,9368,ebena,1023,9.760558128826472e-07
9369,9369,hathi,9999,9.540158429143294e-06
9370,9370,derma,41130,3.924259587865423e-05
9371,9371,tanna,73203,6.984380612947059e-05
9372,9372,peize,1790,1.7078591447311226e-06
9373,9373,crura,82605,7.881436013995217e-05
9374,9374,hogoh,0,0.0
9375,9375,mealy,156302,0.0001491294972289184
9376,9376,mutts,19805,1.8896173386256917e-05
9377,9377,amino,5509669,0.005256837198933844
9378,9378,woofs,4514,4.306858200735356e-06
9379,9379,poopy,6295,6.006130344180121e-06
9380,9380,trods,1241,1.184052066263309e-06
9381,9381,snipe,222252,0.0002120531344328388
9382,9382,raias,885,8.443884598251639e-07
9383,9383,bowse,7415,7.0747349487046225e-06
9384,9384,coded,1515253,0.001445719940017468
9385,9385,rared,7691,7.3380696548195886e-06
9386,9386,clops,3594,3.4290758470188012e-06
9387,9387,datos,44658,4.260870038290641e-05
9388,9388,sukis,439,4.188548405234429e-07
9389,9389,icily,84380,8.05079076158727e-05
9390,9390,teste,128734,0.00012282655817755103
9391,9391,roars,310327,0.0002960864831323883
9392,9392,inarm,5107,4.872646174380918e-06
9393,9393,morph,142319,0.0001357881595636808
9394,9394,rummy,75655,7.218328692437602e-05
9395,9395,fowls,650632,0.0006207753134383798
9396,9396,gesso,76583,7.30687021681249e-05
9397,9397,turme,885,8.443884598251639e-07
9398,9398,yeuky,0,0.0
9399,9399,under,205485259,0.19605579815116939
9400,9400,toity,20219,1.9291175445429366e-05
9401,9401,twite,7573,7.2254845268429e-06
9402,9402,abaya,8809,8.404766036836011e-06
9403,9403,shakt,952,9.08313913845826e-07
9404,9404,sevak,5028,4.797271385311779e-06
9405,9405,dawns,209394,0.0001997851719283959
9406,9406,chics,2226,2.1238516514924465e-06
9407,9407,tehee,4185,3.992955598156284e-06
9408,9408,aleye,178,1.6983180321907253e-07
9409,9409,kited,3667,3.498725968563702e-06
9410,9410,snods,0,0.0
9411,9411,tanas,5516,5.2628776772831685e-06
9412,9412,toros,45657,4.35618575256921e-05
9413,9413,fares,814018,0.0007766637347909156
9414,9414,souks,12757,1.2171597267784878e-05
9415,9415,papri,323,3.0817793505483387e-07
9416,9416,mongs,3430,3.2726016013562854e-06
9417,9417,damar,29222,2.7881039065549088e-05
9418,9418,ideal,16071802,0.015334287160898293
9419,9419,flits,82634,7.884202936631931e-05
9420,9420,front,47331266,0.04515929355854819
9421,9421,spumy,2738,2.61235661356079e-06
9422,9422,canto,781073,0.0007452305395265766
9423,9423,kokum,1862,1.7765551550219834e-06
9424,9424,renks,0,0.0
9425,9425,aucht,4713,4.496726340289263e-06
9426,9426,eggar,8007,7.639568811096144e-06
9427,9427,abaka,2286,2.18109832673483e-06
9428,9428,paiks,1982,1.8910485055067513e-06
9429,9429,junco,60272,5.7506193503482804e-05
9430,9430,jubas,999,9.531571427856936e-07
9431,9431,homey,184076,0.00017562898319861795
9432,9432,pedis,101195,9.655128835255081e-05
9433,9433,crepy,8524,8.132844329434686e-06
